id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,trust boundary,104,17,31,38,108,hold,baseline,monotonic-signal
g002,claim drift,74,17,41,38,-2,hold,edge,drag-penalty
g003,replay exposure,106,55,27,64,196,ship,recovery,confidence-floor
g004,policy width,82,76,42,60,90,hold,negative,lane-boundary
g005,trust boundary,117,54,30,62,200,ship,baseline,monotonic-signal
g006,claim drift,94,46,5,68,277,ship,edge,drag-penalty
g007,replay exposure,86,9,36,75,76,hold,recovery,confidence-floor
g008,policy width,42,63,32,40,27,hold,negative,lane-boundary
g009,trust boundary,67,23,10,70,177,watch,baseline,monotonic-signal
g010,claim drift,83,40,22,90,186,ship,edge,drag-penalty
g011,replay exposure,95,16,8,61,227,ship,recovery,confidence-floor
g012,policy width,104,77,24,51,216,ship,negative,lane-boundary
g013,trust boundary,112,40,18,51,225,ship,baseline,monotonic-signal
g014,claim drift,76,24,32,98,114,hold,edge,drag-penalty
g015,replay exposure,105,18,40,40,68,hold,recovery,confidence-floor
g016,policy width,79,18,4,102,258,ship,negative,lane-boundary
g017,trust boundary,114,20,29,51,154,watch,baseline,monotonic-signal
g018,claim drift,47,24,22,73,81,hold,edge,drag-penalty
g019,replay exposure,105,28,20,46,184,watch,recovery,confidence-floor
g020,policy width,93,68,42,37,81,hold,negative,lane-boundary
g021,trust boundary,47,55,33,37,21,hold,baseline,monotonic-signal
g022,claim drift,115,51,9,63,299,ship,edge,drag-penalty
g023,replay exposure,109,52,41,59,124,hold,recovery,confidence-floor
g024,policy width,109,20,16,61,219,ship,negative,lane-boundary
g025,trust boundary,113,22,26,67,185,ship,baseline,monotonic-signal
g026,claim drift,30,10,12,74,84,hold,edge,drag-penalty
g027,replay exposure,80,76,27,39,140,watch,recovery,confidence-floor
g028,policy width,65,42,15,69,166,watch,negative,lane-boundary
g029,trust boundary,105,27,32,89,166,watch,baseline,monotonic-signal
g030,claim drift,40,22,21,60,57,hold,edge,drag-penalty
g031,replay exposure,99,22,17,50,185,ship,recovery,confidence-floor
g032,policy width,57,60,37,50,39,hold,negative,lane-boundary
g033,trust boundary,115,11,7,97,303,ship,baseline,monotonic-signal
g034,claim drift,59,59,35,39,41,hold,edge,drag-penalty
g035,replay exposure,35,51,9,101,177,watch,recovery,confidence-floor
g036,policy width,70,14,45,50,-21,hold,negative,lane-boundary
g037,trust boundary,47,68,17,72,149,watch,baseline,monotonic-signal
g038,claim drift,39,28,25,45,26,hold,edge,drag-penalty
g039,replay exposure,83,45,31,36,92,hold,recovery,confidence-floor
g040,policy width,108,21,14,36,203,ship,negative,lane-boundary
g041,trust boundary,36,12,7,62,111,hold,baseline,monotonic-signal
g042,claim drift,48,45,5,58,174,watch,edge,drag-penalty
g043,replay exposure,57,29,27,60,68,hold,recovery,confidence-floor
g044,policy width,65,23,18,66,129,watch,negative,lane-boundary
g045,trust boundary,117,23,36,73,150,watch,baseline,monotonic-signal
g046,claim drift,58,25,26,38,49,hold,edge,drag-penalty
g047,replay exposure,32,29,43,68,-54,hold,recovery,confidence-floor
g048,policy width,67,33,11,88,200,ship,negative,lane-boundary
g049,trust boundary,88,73,39,59,113,hold,baseline,monotonic-signal
g050,claim drift,58,60,12,49,165,watch,edge,drag-penalty
g051,replay exposure,46,56,42,49,-13,hold,recovery,confidence-floor
g052,policy width,88,57,17,96,244,ship,negative,lane-boundary
g053,trust boundary,68,25,6,38,169,watch,baseline,monotonic-signal
g054,claim drift,62,27,44,100,31,hold,edge,drag-penalty
g055,replay exposure,62,15,22,49,78,hold,recovery,confidence-floor
g056,policy width,66,11,34,71,44,hold,negative,lane-boundary
g057,trust boundary,71,47,20,44,133,watch,baseline,monotonic-signal
g058,claim drift,33,32,36,35,-47,hold,edge,drag-penalty
g059,replay exposure,106,27,30,35,124,hold,recovery,confidence-floor
g060,policy width,58,27,44,61,-16,hold,negative,lane-boundary
g061,trust boundary,81,65,10,57,234,ship,baseline,monotonic-signal
g062,claim drift,52,16,16,59,99,hold,edge,drag-penalty
g063,replay exposure,98,64,41,65,120,hold,recovery,confidence-floor
g064,policy width,68,56,34,72,94,hold,negative,lane-boundary
g065,trust boundary,100,19,32,37,96,hold,baseline,monotonic-signal
g066,claim drift,76,73,12,67,232,ship,edge,drag-penalty
g067,replay exposure,111,33,45,87,117,hold,recovery,confidence-floor
g068,policy width,88,50,21,58,179,watch,negative,lane-boundary
g069,trust boundary,80,26,11,48,179,watch,baseline,monotonic-signal
g070,claim drift,36,17,28,48,-3,hold,edge,drag-penalty
g071,replay exposure,61,50,38,95,77,hold,recovery,confidence-floor
g072,policy width,77,34,24,37,105,hold,negative,lane-boundary
g073,trust boundary,89,28,39,99,110,hold,baseline,monotonic-signal
g074,claim drift,98,28,27,48,137,watch,edge,drag-penalty
g075,replay exposure,106,30,44,70,92,hold,recovery,confidence-floor
g076,policy width,70,34,33,43,52,hold,negative,lane-boundary
g077,trust boundary,99,38,29,34,125,hold,baseline,monotonic-signal
g078,claim drift,73,8,7,34,153,watch,edge,drag-penalty
g079,replay exposure,108,65,19,60,246,ship,recovery,confidence-floor
g080,policy width,41,61,5,56,174,watch,negative,lane-boundary
g081,trust boundary,99,62,21,58,213,ship,baseline,monotonic-signal
g082,claim drift,87,30,15,64,193,ship,edge,drag-penalty
g083,replay exposure,41,32,29,71,40,hold,recovery,confidence-floor
g084,policy width,109,20,37,36,89,hold,negative,lane-boundary
g085,trust boundary,103,16,43,66,73,hold,baseline,monotonic-signal
g086,claim drift,103,52,26,86,214,ship,edge,drag-penalty
g087,replay exposure,107,37,19,57,213,ship,recovery,confidence-floor
g088,policy width,112,32,17,47,218,ship,negative,lane-boundary
g089,trust boundary,74,32,39,47,32,hold,baseline,monotonic-signal
g090,claim drift,59,70,30,94,132,watch,edge,drag-penalty
g091,replay exposure,99,21,6,36,225,ship,recovery,confidence-floor
g092,policy width,34,69,38,98,45,hold,negative,lane-boundary
g093,trust boundary,93,61,13,47,229,ship,baseline,monotonic-signal
g094,claim drift,51,24,23,69,80,hold,edge,drag-penalty
g095,replay exposure,109,8,9,42,223,ship,recovery,confidence-floor
g096,policy width,53,38,24,33,57,hold,negative,lane-boundary
