id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,113,17,31,38,126,hold,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,74,6,41,38,-13,hold,edge,drag-penalty,drop-slack
m003,g003,replay exposure,106,55,34,64,161,watch,recovery,confidence-floor,raise-drag
m004,g004,policy width,82,76,42,47,77,hold,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,126,54,30,62,218,ship,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,94,35,5,68,266,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,86,9,43,75,41,hold,recovery,confidence-floor,raise-drag
m008,g008,policy width,42,63,32,27,14,hold,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,76,23,10,70,195,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,83,29,22,90,175,watch,edge,drag-penalty,drop-slack
m011,g011,replay exposure,95,16,15,61,192,ship,recovery,confidence-floor,raise-drag
m012,g012,policy width,104,77,24,38,203,ship,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,121,40,18,51,243,ship,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,76,13,32,98,103,hold,edge,drag-penalty,drop-slack
m015,g015,replay exposure,105,18,47,40,33,hold,recovery,confidence-floor,raise-drag
m016,g016,policy width,79,18,4,89,245,ship,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,123,20,29,51,172,watch,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,47,13,22,73,70,hold,edge,drag-penalty,drop-slack
m019,g019,replay exposure,105,28,27,46,149,watch,recovery,confidence-floor,raise-drag
m020,g020,policy width,93,68,42,24,68,hold,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,56,55,33,37,39,hold,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,115,40,9,63,288,ship,edge,drag-penalty,drop-slack
m023,g023,replay exposure,109,52,48,59,89,hold,recovery,confidence-floor,raise-drag
m024,g024,policy width,109,20,16,48,206,ship,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,122,22,26,67,203,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,30,0,12,74,74,hold,edge,drag-penalty,drop-slack
m027,g027,replay exposure,80,76,34,39,105,hold,recovery,confidence-floor,raise-drag
m028,g028,policy width,65,42,15,56,153,watch,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,114,27,32,89,184,watch,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,40,11,21,60,46,hold,edge,drag-penalty,drop-slack
m031,g031,replay exposure,99,22,24,50,150,watch,recovery,confidence-floor,raise-drag
m032,g032,policy width,57,60,37,37,26,hold,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,124,11,7,97,321,ship,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,59,48,35,39,30,hold,edge,drag-penalty,drop-slack
m035,g035,replay exposure,35,51,16,101,142,watch,recovery,confidence-floor,raise-drag
m036,g036,policy width,70,14,45,37,-34,hold,negative,lane-boundary,lower-confidence
m037,g037,trust boundary,56,68,17,72,167,watch,baseline,monotonic-signal,raise-signal
m038,g038,claim drift,39,17,25,45,15,hold,edge,drag-penalty,drop-slack
m039,g039,replay exposure,83,45,38,36,57,hold,recovery,confidence-floor,raise-drag
m040,g040,policy width,108,21,14,23,190,ship,negative,lane-boundary,lower-confidence
m041,g041,trust boundary,45,12,7,62,129,watch,baseline,monotonic-signal,raise-signal
m042,g042,claim drift,48,34,5,58,163,watch,edge,drag-penalty,drop-slack
m043,g043,replay exposure,57,29,34,60,33,hold,recovery,confidence-floor,raise-drag
m044,g044,policy width,65,23,18,53,116,hold,negative,lane-boundary,lower-confidence
m045,g045,trust boundary,126,23,36,73,168,watch,baseline,monotonic-signal,raise-signal
m046,g046,claim drift,58,14,26,38,38,hold,edge,drag-penalty,drop-slack
m047,g047,replay exposure,32,29,50,68,-89,hold,recovery,confidence-floor,raise-drag
m048,g048,policy width,67,33,11,75,187,ship,negative,lane-boundary,lower-confidence
m049,g049,trust boundary,97,73,39,59,131,watch,baseline,monotonic-signal,raise-signal
m050,g050,claim drift,58,49,12,49,154,watch,edge,drag-penalty,drop-slack
m051,g051,replay exposure,46,56,49,49,-48,hold,recovery,confidence-floor,raise-drag
m052,g052,policy width,88,57,17,83,231,ship,negative,lane-boundary,lower-confidence
m053,g053,trust boundary,77,25,6,38,187,ship,baseline,monotonic-signal,raise-signal
m054,g054,claim drift,62,16,44,100,20,hold,edge,drag-penalty,drop-slack
m055,g055,replay exposure,62,15,29,49,43,hold,recovery,confidence-floor,raise-drag
m056,g056,policy width,66,11,34,58,31,hold,negative,lane-boundary,lower-confidence
m057,g057,trust boundary,80,47,20,44,151,watch,baseline,monotonic-signal,raise-signal
m058,g058,claim drift,33,21,36,35,-58,hold,edge,drag-penalty,drop-slack
m059,g059,replay exposure,106,27,37,35,89,hold,recovery,confidence-floor,raise-drag
m060,g060,policy width,58,27,44,48,-29,hold,negative,lane-boundary,lower-confidence
m061,g061,trust boundary,90,65,10,57,252,ship,baseline,monotonic-signal,raise-signal
m062,g062,claim drift,52,5,16,59,88,hold,edge,drag-penalty,drop-slack
m063,g063,replay exposure,98,64,48,65,85,hold,recovery,confidence-floor,raise-drag
m064,g064,policy width,68,56,34,59,81,hold,negative,lane-boundary,lower-confidence
m065,g065,trust boundary,109,19,32,37,114,hold,baseline,monotonic-signal,raise-signal
m066,g066,claim drift,76,62,12,67,221,ship,edge,drag-penalty,drop-slack
m067,g067,replay exposure,111,33,52,87,82,hold,recovery,confidence-floor,raise-drag
m068,g068,policy width,88,50,21,45,166,watch,negative,lane-boundary,lower-confidence
m069,g069,trust boundary,89,26,11,48,197,ship,baseline,monotonic-signal,raise-signal
m070,g070,claim drift,36,6,28,48,-14,hold,edge,drag-penalty,drop-slack
m071,g071,replay exposure,61,50,45,95,42,hold,recovery,confidence-floor,raise-drag
m072,g072,policy width,77,34,24,24,92,hold,negative,lane-boundary,lower-confidence
m073,g073,trust boundary,98,28,39,99,128,hold,baseline,monotonic-signal,raise-signal
m074,g074,claim drift,98,17,27,48,126,hold,edge,drag-penalty,drop-slack
m075,g075,replay exposure,106,30,51,70,57,hold,recovery,confidence-floor,raise-drag
m076,g076,policy width,70,34,33,30,39,hold,negative,lane-boundary,lower-confidence
m077,g077,trust boundary,108,38,29,34,143,watch,baseline,monotonic-signal,raise-signal
m078,g078,claim drift,73,0,7,34,145,watch,edge,drag-penalty,drop-slack
m079,g079,replay exposure,108,65,26,60,211,ship,recovery,confidence-floor,raise-drag
m080,g080,policy width,41,61,5,43,161,watch,negative,lane-boundary,lower-confidence
m081,g081,trust boundary,108,62,21,58,231,ship,baseline,monotonic-signal,raise-signal
m082,g082,claim drift,87,19,15,64,182,watch,edge,drag-penalty,drop-slack
m083,g083,replay exposure,41,32,36,71,5,hold,recovery,confidence-floor,raise-drag
m084,g084,policy width,109,20,37,23,76,hold,negative,lane-boundary,lower-confidence
m085,g085,trust boundary,112,16,43,66,91,hold,baseline,monotonic-signal,raise-signal
m086,g086,claim drift,103,41,26,86,203,ship,edge,drag-penalty,drop-slack
m087,g087,replay exposure,107,37,26,57,178,watch,recovery,confidence-floor,raise-drag
m088,g088,policy width,112,32,17,34,205,ship,negative,lane-boundary,lower-confidence
m089,g089,trust boundary,83,32,39,47,50,hold,baseline,monotonic-signal,raise-signal
m090,g090,claim drift,59,59,30,94,121,hold,edge,drag-penalty,drop-slack
m091,g091,replay exposure,99,21,13,36,190,ship,recovery,confidence-floor,raise-drag
m092,g092,policy width,34,69,38,85,32,hold,negative,lane-boundary,lower-confidence
m093,g093,trust boundary,102,61,13,47,247,ship,baseline,monotonic-signal,raise-signal
m094,g094,claim drift,51,13,23,69,69,hold,edge,drag-penalty,drop-slack
m095,g095,replay exposure,109,8,16,42,188,ship,recovery,confidence-floor,raise-drag
m096,g096,policy width,53,38,24,20,44,hold,negative,lane-boundary,lower-confidence
